year,county_5dcode,pop
1969,29199,5566
1969,29201,32489
1969,29203,7078
1969,29205,7728
1969,29207,25452
1969,29209,9709
1969,29211,7696
1969,29213,12441
1969,29215,18012
1969,29217,19147
1969,29219,9274
1969,29221,14895
1969,29223,8170
1969,29225,15195
1969,29227,3315
1969,29229,13344
1969,29510,634025
1969,30001,8177
1969,30003,10005
1969,30005,6693
1969,30007,2495
1969,30009,7036
1969,30011,2003
1969,30013,80204
1969,30015,6506
1969,30017,12281
1969,30019,3121
1969,30021,11260
1969,30023,15554
1969,30025,4014
1969,30027,12584
1969,30029,38599
1969,30031,31680
1969,30033,1763
1969,30035,10720
1969,30037,977
1969,30039,2783
1969,30041,17029
1969,30043,5124
1969,30045,2665
1969,30047,13966
1969,30049,32625
1969,30051,2314
1969,30053,18012
1969,30055,2924
1969,30057,4888
1969,30059,2141
1969,30061,2907
1969,30063,57225
1969,30065,3742
1969,30067,10866
1969,30069,654
1969,30071,5394
1969,30073,6342
1969,30075,2912
1969,30077,6682
1969,30079,1696
1969,30081,13975
1969,30083,9830
1969,30085,10340
1969,30087,6004
1969,30089,7016
1969,30091,5680
1969,30093,41343
1969,30095,4494
1969,30097,2970
1969,30099,6114
1969,30101,5819
1969,30103,1019
1969,30105,11322
1969,30107,2593
1969,30109,1510
1969,30111,85630
1969,31001,30496
1969,31003,9133
1969,31005,619
1969,31007,1045
1969,31009,850
1969,31011,8215
1969,31013,10150
1969,31015,3740
1969,31017,4039
1969,31019,30992
1969,31021,9330
1969,31023,9508
1969,31025,17541
1969,31027,12317
1969,31029,4138
1969,31031,6881
1969,31033,10787
1969,31035,8236
1969,31037,9429
1969,31039,11971
1969,31041,13968
1969,31043,12846
1969,31045,9715
1969,31047,19576
1969,31049,2780
1969,31051,7477
1969,31053,34704
1969,31055,385111
1969,31057,2937
1969,31059,8070
1969,31061,4644
1969,31063,3894
1969,31065,6958
1969,31067,25726
1969,31069,2902
1969,31071,2356
1969,31073,2144
1969,31075,975
1969,31077,3998
1969,31079,42926
1969,31081,8922
1969,31083,4346
1969,31085,1493
1969,31087,4064
1969,31089,13037
1969,31091,923
1969,31093,6618
1969,31095,10334
1969,31097,5722
1969,31099,6701
1969,31101,8422
1969,31103,1330
1969,31105,6299
1969,31107,11875
1969,31109,164963
1969,31111,29050
1969,31113,957
1969,31115,886
1969,31117,623
1969,31119,27274
1969,31121,8727
1969,31123,5856
1969,31125,5212
1969,31127,8952
1969,31129,7477
1969,31131,15488
1969,31133,4444
1969,31135,3487
1969,31137,9543
1969,31139,8457
1969,31141,26280
1969,31143,6442
1969,31145,12200
1969,31147,12211
1969,31149,2231
1969,31151,12935
1969,31153,64226
1969,31155,16843
1969,31157,36317
1969,31159,14280
1969,31161,7336
1969,31163,4847
1969,31165,1972
1969,31167,5762
1969,31169,7867
1969,31171,918
1969,31173,6924
1969,31175,5922
1969,31177,12832
1969,31179,10482
1969,31181,5472
1969,31183,1024
1969,31185,13855
1969,32001,10113
1969,32003,261461
1969,32005,6360
1969,32007,13976
1969,32009,663
1969,32011,977
1969,32013,6354
1969,32015,2678
1969,32017,2665
1969,32019,7574
1969,32021,7309
1969,32023,6009
1969,32027,2691
1969,32029,708
1969,32031,116568
1969,32033,10192
1969,32510,13679
1969,33001,31627
1969,33003,18488
1969,33005,51646
1969,33007,34423
1969,33009,54028
1969,33011,215811
1969,33013,79614
1969,33015,136774
1969,33017,70014
1969,33019,30530
1969,34001,172163
1969,34003,899152
1969,34005,314704
1969,34007,449137
1969,34009,57179
1969,34011,118115
1969,34013,925990
1969,34015,170653
1969,34017,609851
1969,34019,69068
1969,34021,301383
1969,34023,578503
1969,34025,455438
1969,34027,379513
1969,34029,198096
1969,34031,458889
1969,34033,59066
1969,34035,197367
1969,34037,75015
1969,34039,541645
1969,34041,73501
1969,35001,306508
1969,35003,2260
1969,35005,42123
1969,35007,12213
1969,35009,38449
1969,35011,2517
1969,35013,68005
1969,35015,41439
1969,35017,21691
1969,35019,5040
1969,35021,1325
1969,35023,4852
1969,35025,49262
1969,35027,7403
1969,35028,15028
1969,35029,11377
1969,35031,42404
1969,35033,4768
1969,35035,40057
1969,35037,10635
1969,35039,24623
1969,35041,16401
1969,35043,16408
1969,35045,51676
1969,35047,21429
1969,35049,53514
1969,35051,7094
1969,35053,9571
1969,35055,17180
1969,35057,5346
1969,35059,4865
1969,35910,39810
1969,36001,285613
1969,36003,45504
1969,36007,221080
1969,36009,80135
1969,36011,76575
1969,36013,145625
1969,36015,101812
1969,36017,46231
1969,36019,70773
1969,36021,49911
1969,36023,45961
1969,36025,43851
1969,36027,218336
1969,36029,1109585
1969,36031,34726
1969,36033,43310
1969,36035,51287
1969,36037,58064
1969,36039,32135
1969,36041,4657
1969,36043,66447
1969,36045,87790
1969,36049,23316
1969,36051,53213
1969,36053,62456
1969,36055,711478
1969,36057,55145
1969,36059,1435099
1969,36063,236307
1969,36065,271945
1969,36067,473048
1969,36069,77371
1969,36071,217779
1969,36073,37147
1969,36075,99045
1969,36077,55684
1969,36079,55530
1969,36083,151348
1969,36087,226265
1969,36089,111406
1969,36091,117265
1969,36093,160155
1969,36095,23753
1969,36097,16681
1969,36099,34903
1969,36101,98927
1969,36103,1109750
1969,36105,50786
1969,36107,45784
1969,36109,76926
1969,36111,137959
1969,36113,48515
1969,36115,52100
1969,36117,78487
1969,36119,894931
1969,36121,36737
1969,36123,19411
1969,36910,7891045
1969,37001,95298
1969,37003,18924
1969,37005,8005
1969,37007,23292
1969,37009,19317
1969,37011,12334
1969,37013,35761
1969,37015,20303
1969,37017,26196
1969,37019,23254
1969,37021,143303
1969,37023,58942
1969,37025,73400
1969,37027,55959
1969,37029,5398
1969,37031,30747
1969,37033,18836
1969,37035,89317
1969,37037,29055
1969,37039,16125
1969,37041,10701
1969,37043,5067
1969,37045,71258
1969,37047,46297
1969,37049,61389
1969,37051,210703
1969,37053,6852
1969,37055,6641
1969,37057,93890
1969,37059,18512
1969,37061,37880
1969,37063,131604
1969,37065,52503
1969,37067,212235
1969,37069,26304
1969,37071,146936
1969,37073,8576
1969,37075,6585
1969,37077,32398
1969,37079,14699
1969,37081,285066
1969,37083,54515
1969,37085,49017
1969,37087,41212
1969,37089,41723
1969,37091,25166
1969,37093,16110
1969,37095,5499
1969,37097,71184
1969,37099,21092
1969,37101,61081
1969,37103,9684
1969,37105,30029
1969,37107,54372
1969,37109,31936
1969,37111,30475
1969,37113,15371
1969,37115,15983
1969,37117,24774
1969,37119,351382
1969,37121,13229
1969,37123,19034
1969,37125,38022
1969,37127,58439
1969,37129,80378
1969,37131,22576
1969,37133,104486
1969,37135,55261
1969,37137,9459
1969,37139,26545
1969,37141,18084
1969,37143,8233
1969,37145,25570
1969,37147,73053
1969,37149,11582
1969,37151,74770
1969,37153,39545
1969,37155,83603
1969,37157,71148
1969,37159,89013
1969,37161,46288
1969,37163,44029
1969,37165,26570
1969,37167,42073
1969,37169,23026
1969,37171,50729
1969,37173,8628
1969,37175,19547
1969,37177,3746
1969,37179,53578
1969,37181,32834
1969,37183,223502
1969,37185,14606
1969,37187,13981
1969,37189,22450
1969,37191,83881
1969,37193,48263
1969,37195,56944
1969,37197,24093
1969,37199,12403
1969,38001,3893
1969,38003,14549
1969,38005,8249
1969,38007,1236
1969,38009,9636
1969,38011,3858
1969,38013,4793
1969,38015,40399
1969,38017,72325
1969,38019,7655
1969,38021,7015
1969,38023,4582
1969,38025,4919
1969,38027,4104
1969,38029,7231
1969,38031,4807
1969,38033,2573
1969,38035,59763
1969,38037,4983
1969,38039,4231
1969,38041,5183
1969,38043,4381
1969,38045,7259
1969,38047,4350
1969,38049,8999
1969,38051,5500
1969,38053,6158
1969,38055,11077
1969,38057,6195
1969,38059,20072
1969,38061,8163
1969,38063,5805
1969,38065,2273
1969,38067,10514
1969,38069,6239
1969,38071,12980
1969,38073,7115
1969,38075,3787
1969,38077,18069
1969,38079,11547
1969,38081,5932
1969,38083,3136
1969,38085,3638
1969,38087,1539
1969,38089,19424
1969,38091,3833
1969,38093,23458
1969,38095,4631
1969,38097,9723
1969,38099,16119
1969,38101,57323
1969,38103,7808
1969,38105,19423
1969,39001,18405
1969,39003,110964
1969,39005,43338
1969,39007,96763
1969,39009,54852
1969,39011,38217
1969,39013,79409
1969,39015,25992
1969,39017,224345
1969,39019,21288
1969,39021,30209
1969,39023,155367
1969,39025,93619
1969,39027,31280
1969,39029,107492
1969,39031,33212
1969,39033,49550
1969,39035,1728780
1969,39037,48482
1969,39039,36833
1969,39041,42467
1969,39043,75040
1969,39045,72079
1969,39047,25176
1969,39049,822646
1969,39051,32534
1969,39053,24673
1969,39055,62824
1969,39057,124011
1969,39059,36675
1969,39061,927823
1969,39063,60712
1969,39065,30761
1969,39067,16898
1969,39069,26775
1969,39071,28482
1969,39073,20019
1969,39075,22460
1969,39077,49035
1969,39079,27215
1969,39081,95610
1969,39083,41719
1969,39085,196653
1969,39087,55937
1969,39089,106557
1969,39091,34624
1969,39093,255465
1969,39095,481330
1969,39097,27955
1969,39099,303502
1969,39101,63761
1969,39103,81668
1969,39105,19707
1969,39107,35486
1969,39109,83602
1969,39111,15773
1969,39113,611056
1969,39115,11867
1969,39117,20503
1969,39119,77213
1969,39121,10474
1969,39123,36764
1969,39125,19057
1969,39127,27090
1969,39129,39269
1969,39131,19164
1969,39133,124094
1969,39135,34072
1969,39137,30790
1969,39139,130340
1969,39141,61364
1969,39143,60964
1969,39145,76494
1969,39147,60647
1969,39149,37836
1969,39151,370671
1969,39153,555121
1969,39155,230911
1969,39157,76494
1969,39159,22939
1969,39161,29249
1969,39163,9432
1969,39165,84840
1969,39167,56592
1969,39169,86346
1969,39171,33576
1969,39173,88014
1969,39175,21434
1969,40001,14906
1969,40003,7225
1969,40005,10799
1969,40007,6264
1969,40009,15755
1969,40011,11544
1969,40013,25147
1969,40015,28424
1969,40017,31300
1969,40019,36492
1969,40021,22433
1969,40023,14377
1969,40025,4217
1969,40027,78466
1969,40029,5406
1969,40031,108297
1969,40033,6824
1969,40035,14596
1969,40037,44702
1969,40039,22438
1969,40041,17158
1969,40043,5655
1969,40045,4983
1969,40047,55562
1969,40049,24256
1969,40051,28631
1969,40053,7138
1969,40055,8120
1969,40057,5263
1969,40059,5352
1969,40061,9356
1969,40063,13073
1969,40065,30184
1969,40067,6934
1969,40069,7708
1969,40071,48695
1969,40073,12850
1969,40075,12580
1969,40077,8567
1969,40079,31335
1969,40081,18996
1969,40083,18536
1969,40085,5454
1969,40087,13683
1969,40089,26902
1969,40091,12380
1969,40093,7551
1969,40095,7325
1969,40097,22907
1969,40099,10777
1969,40101,59255
1969,40103,10010
1969,40105,9603
1969,40107,10659
1969,40109,518781
1969,40111,34886
1969,40113,29596
1969,40115,29406
1969,40117,11146
1969,40119,49362
1969,40121,37033
1969,40123,27273
1969,40125,42468
1969,40127,9336
1969,40129,4499
1969,40131,27876
1969,40133,24911
1969,40135,22966
1969,40137,35393
1969,40139,16180
1969,40141,13056
1969,40143,397285
1969,40145,21202
1969,40147,42795
1969,40149,13689
1969,40151,12079
1969,40153,15503
1969,41001,14428
1969,41003,53072
1969,41005,162053
1969,41007,28172
1969,41009,28487
1969,41011,55133
1969,41013,9614
1969,41015,12676
1969,41017,29010
1969,41019,70256
1969,41021,2617
1969,41023,6652
1969,41025,7319
1969,41027,13078
1969,41029,91539
1969,41031,8374
1969,41033,33889
1969,41035,49088
1969,41037,6251
1969,41039,212157
1969,41041,24945
1969,41043,69725
1969,41045,22601
1969,41047,148304
1969,41049,4480
1969,41051,554340
1969,41053,34427
1969,41055,2192
1969,41057,17816
1969,41059,44444
1969,41061,18823
1969,41063,6213
1969,41065,19768
1969,41067,153518
1969,41069,1900
1969,41071,39018
1969,42001,55915
1969,42003,1612172
1969,42005,74920
1969,42007,208161
1969,42009,41792
1969,42011,294511
1969,42013,134370
1969,42015,56934
1969,42017,410960
1969,42019,126268
1969,42021,185553
1969,42023,7113
1969,42025,50601
1969,42027,98051
1969,42029,274400
1969,42031,37592
1969,42033,74218
1969,42035,37348
1969,42037,54475
1969,42039,80160
1969,42041,156054
1969,42043,222742
1969,42045,604467
1969,42047,37547
1969,42049,260651
1969,42051,153972
1969,42053,4907
1969,42055,99467
1969,42057,10435
1969,42059,35433
1969,42061,39044
1969,42063,78592
1969,42065,43235
1969,42067,16341
1969,42069,235008
1969,42071,315825
1969,42073,107108
1969,42075,97705
1969,42077,253306
1969,42079,338985
1969,42081,112004
1969,42083,51403
1969,42085,126063
1969,42087,45154
1969,42089,44902
1969,42091,621280
1969,42093,16196
1969,42095,212444
1969,42097,98385
1969,42099,27860
1969,42101,1962761
1969,42103,11358
1969,42105,16135
1969,42107,160791
1969,42109,28479
1969,42111,75162
1969,42113,5803
1969,42115,33475
1969,42117,38935
1969,42119,27917
1969,42121,61451
1969,42123,47190
1969,42125,208040
1969,42127,28669
1969,42129,375191
1969,42131,18228
1969,42133,268755
1969,44001,45741
1969,44003,140913
1969,44005,92581
1969,44007,577173
1969,44009,84714
1969,45001,20865
1969,45003,90642
1969,45005,9631
1969,45007,103382
1969,45009,16147
1969,45011,17072
1969,45013,49920
1969,45015,54703
1969,45017,10804
1969,45019,245251
1969,45021,36061
1969,45023,29621
1969,45025,33242
1969,45027,25372
1969,45029,27687
1969,45031,53366
1969,45033,28689
1969,45035,30672
1969,45037,15785
1969,45039,19874
1969,45041,88182
1969,45043,33079
1969,45045,236439
1969,45047,49016
1969,45049,15806
1969,45051,66781
1969,45053,12109
1969,45055,34176
1969,45057,42701
1969,45059,50032
1969,45061,18363
1969,45063,86085
1969,45065,8031
1969,45067,29745
1969,45069,26725
1969,45071,29000
1969,45073,39790
1969,45075,69272
1969,45077,57473
1969,45079,226911
1969,45081,14411
1969,45083,171168
1969,45085,77967
1969,45087,28913
1969,45089,34013
1969,45091,82734
1969,46003,4015
1969,46005,20999
1969,46007,2952
1969,46009,8502
1969,46011,22007
1969,46013,36511
1969,46015,5957
1969,46017,1740
1969,46019,8011
1969,46021,2948
1969,46023,9974
1969,46025,5503
1969,46027,13207
1969,46029,18925
1969,46031,4889
1969,46033,4589
1969,46035,17034
1969,46037,8610
1969,46039,5740
1969,46041,5176
1969,46043,4537
1969,46045,5451
1969,46047,7213
1969,46049,3886
1969,46051,8962
1969,46053,6684
1969,46055,2832
1969,46057,5585
1969,46059,6139
1969,46061,3826
1969,46063,1791
1969,46065,11579
1969,46067,10512
1969,46069,2533
1969,46071,3062
1969,46073,3374
1969,46075,1962
1969,46077,7843
1969,46079,11705
1969,46081,17419
1969,46083,11872
1969,46085,4151
1969,46087,7033
1969,46089,5045
1969,46091,6201
1969,46093,16453
1969,46095,2482
1969,46097,4522
1969,46099,94594
1969,46101,7693
1969,46103,57874
1969,46105,4918
1969,46107,4539
1969,46109,11728
1969,46111,3840
1969,46113,7577
1969,46115,10600
1969,46117,2404
1969,46119,2362
1969,46121,6477
1969,46123,8181
1969,46125,10016
1969,46127,9514
1969,46129,7595
1969,46135,18957
1969,46137,2269
1969,47001,59462
1969,47003,25162
1969,47005,11885
1969,47007,7638
1969,47009,63480
1969,47011,49046
1969,47013,25141
1969,47015,8133
1969,47017,25446
1969,47019,42437
1969,47021,12715
1969,47023,9881
1969,47025,18961
1969,47027,6571
1969,47029,24800
1969,47031,32039
1969,47033,14271
1969,47035,20462
1969,47037,445175
1969,47039,9529
1969,47041,11054
1969,47043,21577
1969,47045,30161
1969,47047,23200
1969,47049,12361
1969,47051,26897
1969,47053,47714
1969,47055,21845
1969,47057,13535
1969,47059,47305
1969,47061,10448
1969,47063,37573
1969,47065,251687
1969,47067,6782
1969,47069,22586
1969,47071,17870
1969,47073,32565
1969,47075,19401
1969,47077,16810
1969,47079,23285
1969,47081,11822
1969,47083,5848
1969,47085,13001
1969,47087,7977
1969,47089,24318
1969,47091,11365
1969,47093,271268
1969,47095,8144
1969,47097,20176
1969,47099,28596
1969,47101,6641
1969,47103,23652
1969,47105,24075
1969,47107,35025
1969,47109,17990
1969,47111,12223
1969,47113,64632
1969,47115,20254
1969,47117,17204
1969,47119,44097
1969,47121,5150
1969,47123,23103
1969,47125,61796
1969,47127,3466
1969,47129,13268
1969,47131,29901
1969,47133,14586
1969,47135,5079
1969,47137,3837
1969,47139,11515
1969,47141,34578
1969,47143,16899
1969,47145,38296
1969,47147,28381
1969,47149,61328
1969,47151,14474
1969,47153,6136
1969,47155,27233
1969,47157,715293
1969,47159,11951
1969,47161,7179
1969,47163,126500
1969,47165,54344
1969,47167,28100
1969,47169,5013
1969,47171,14940
1969,47173,8593
1969,47175,3694
1969,47177,26480
1969,47179,72665
1969,47181,12197
1969,47183,28191
1969,47185,16191
1969,47187,33517
1969,47189,35800
1969,48001,26776
1969,48003,9984
1969,48005,48015
1969,48007,8393
1969,48009,5784
1969,48011,1931
1969,48013,18425
1969,48015,13612
1969,48017,8549
1969,48019,4631
1969,48021,16547
1969,48023,5222
1969,48025,21953
1969,48027,122568
1969,48029,811786
1969,48031,3426
1969,48033,867
1969,48035,10630
1969,48037,69092
1969,48039,105791
1969,48041,56779
1969,48043,7821
1969,48045,2932
1969,48047,7802
1969,48049,24872
1969,48051,9801
1969,48053,10918
1969,48055,20987
1969,48057,17796
1969,48059,8087
1969,48061,135938
1969,48063,7935
1969,48065,6421
1969,48067,24133
1969,48069,10329
1969,48071,11958
1969,48073,30988
1969,48075,6714
1969,48077,7823
1969,48079,5173
1969,48081,3032
1969,48083,10297
1969,48085,64941
1969,48087,4881
1969,48089,17939
1969,48091,23269
1969,48093,11887
1969,48095,2822
1969,48097,23157
1969,48099,34393
1969,48101,3312
1969,48103,4155
1969,48105,3668
1969,48107,9036
1969,48109,3461
1969,48111,6075
1969,48113,1313658
1969,48115,16670
1969,48117,19009
1969,48119,5025
1969,48121,72217
1969,48123,18590
1969,48125,3691
1969,48127,8918
1969,48129,3495
1969,48131,11509
1969,48133,17729
1969,48135,92082
1969,48137,2153
1969,48139,46149
1969,48141,353355
1969,48143,18044
1969,48145,17116
1969,48147,22604
1969,48149,17592
1969,48151,6345
1969,48153,11189
1969,48155,2128
1969,48157,49879
1969,48159,5171
1969,48161,10760
1969,48163,11108
1969,48165,11586
1969,48167,167888
1969,48169,5354
1969,48171,10306
1969,48173,1196
1969,48175,4746
1969,48177,16086
1969,48179,27038
1969,48181,84701
1969,48183,75671
1969,48185,11704
1969,48187,32662
1969,48189,33608
1969,48191,6153
1969,48193,6905
1969,48195,6375
1969,48197,6742
1969,48199,29579
1969,48201,1707691
1969,48203,44351
1969,48205,2614
1969,48207,8636
1969,48209,26580
1969,48211,2869
1969,48213,25353
1969,48215,174416
1969,48217,22416
1969,48219,19946
1969,48221,5660
1969,48223,20351
1969,48225,17368
1969,48227,37102
1969,48229,2404
1969,48231,47349
1969,48233,24020
1969,48235,987
1969,48237,6828
1969,48239,12987
1969,48241,24578
1969,48243,1579
1969,48245,246205
1969,48247,4608
1969,48249,32580
1969,48251,44206
1969,48253,15767
1969,48255,13408
1969,48257,31821
1969,48259,6733
1969,48261,733
1969,48263,1451
1969,48265,19193
1969,48267,3919
1969,48269,528
1969,48271,2031
1969,48273,32700
1969,48275,5977
1969,48277,35383
1969,48279,17796
1969,48281,8991
1969,48283,4912
1969,48285,17989
1969,48287,7913
1969,48289,8887
1969,48291,31607
1969,48293,17499
1969,48295,3429
1969,48297,6788
1969,48299,6773
1969,48301,199
1969,48303,175458
1969,48305,9349
1969,48307,8587
1969,48309,146147
1969,48311,1159
1969,48313,7676
1969,48315,8832
1969,48317,4693
1969,48319,3383
1969,48321,27627
1969,48323,17579
1969,48325,20045
1969,48327,2537
1969,48329,64828
1969,48331,19741
1969,48333,4082
1969,48335,9279
1969,48337,14998
1969,48339,44814
1969,48341,13847
1969,48343,11970
1969,48345,2191
1969,48347,35076
1969,48349,30968
1969,48351,11836
1969,48353,16107
1969,48355,232385
1969,48357,9798
1969,48359,2061
1969,48361,70413
1969,48363,29757
1969,48365,15414
1969,48367,34015
1969,48369,10220
1969,48371,13911
1969,48373,13876
1969,48375,89557
